:LABEL,id,ifc_type,x,y,z
IfcCartesianPoint,#11366,IFCCARTESIANPOINT,0.01659500598907471,3.793659925460815,2.853141784667969
IfcCartesianPoint,#11367,IFCCARTESIANPOINT,0.01293476484715939,3.789999723434448,2.853141784667969
IfcCartesianPoint,#11368,IFCCARTESIANPOINT,0.01293476484715939,3.789999723434448,3.91314172744751
IfcCartesianPoint,#11369,IFCCARTESIANPOINT,0.01659500598907471,3.793659925460815,3.91314172744751
IfcCartesianPoint,#11373,IFCCARTESIANPOINT,0.02159528248012066,3.795000076293945,2.853141784667969
IfcCartesianPoint,#11374,IFCCARTESIANPOINT,0.02159528248012066,3.795000076293945,3.91314172744751
IfcCartesianPoint,#11381,IFCCARTESIANPOINT,0.03025580011308193,3.789999723434448,2.853141784667969
IfcCartesianPoint,#11382,IFCCARTESIANPOINT,0.02659555897116661,3.793659925460815,2.853141784667969
IfcCartesianPoint,#11383,IFCCARTESIANPOINT,0.02659555897116661,3.793659925460815,3.91314172744751
IfcCartesianPoint,#11384,IFCCARTESIANPOINT,0.03025580011308193,3.789999723434448,3.91314172744751
IfcCartesianPoint,#11388,IFCCARTESIANPOINT,0.03159525245428085,3.785000085830689,2.853141784667969
IfcCartesianPoint,#11389,IFCCARTESIANPOINT,0.03159525245428085,3.785000085830689,3.91314172744751
IfcCartesianPoint,#11396,IFCCARTESIANPOINT,0.02659555897116661,3.776339530944824,2.853141784667969
IfcCartesianPoint,#11397,IFCCARTESIANPOINT,0.03025580011308193,3.779999732971191,2.853141784667969
IfcCartesianPoint,#11398,IFCCARTESIANPOINT,0.03025580011308193,3.779999732971191,3.91314172744751
IfcCartesianPoint,#11399,IFCCARTESIANPOINT,0.02659555897116661,3.776339530944824,3.91314172744751
IfcCartesianPoint,#11416,IFCCARTESIANPOINT,0.06659544259309769,3.793659925460815,2.853141784667969
IfcCartesianPoint,#11417,IFCCARTESIANPOINT,0.06293520331382751,3.789999723434448,2.853141784667969
IfcCartesianPoint,#11418,IFCCARTESIANPOINT,0.06293520331382751,3.789999723434448,3.91314172744751
IfcCartesianPoint,#11419,IFCCARTESIANPOINT,0.06659544259309769,3.793659925460815,3.91314172744751
IfcCartesianPoint,#11423,IFCCARTESIANPOINT,0.07159513980150223,3.795000076293945,2.853141784667969
IfcCartesianPoint,#11424,IFCCARTESIANPOINT,0.07159513980150223,3.795000076293945,3.91314172744751
IfcCartesianPoint,#11428,IFCCARTESIANPOINT,0.06159516796469688,3.785000085830689,2.853141784667969
IfcCartesianPoint,#11429,IFCCARTESIANPOINT,0.06159516796469688,3.785000085830689,3.91314172744751
IfcCartesianPoint,#11433,IFCCARTESIANPOINT,0.0802556574344635,3.789999723434448,2.853141784667969
IfcCartesianPoint,#11434,IFCCARTESIANPOINT,0.07659541070461273,3.793659925460815,2.853141784667969
IfcCartesianPoint,#11435,IFCCARTESIANPOINT,0.07659541070461273,3.793659925460815,3.91314172744751
IfcCartesianPoint,#11436,IFCCARTESIANPOINT,0.0802556574344635,3.789999723434448,3.91314172744751
IfcCartesianPoint,#11440,IFCCARTESIANPOINT,0.08159510791301727,3.785000085830689,2.853141784667969
IfcCartesianPoint,#11441,IFCCARTESIANPOINT,0.08159510791301727,3.785000085830689,3.91314172744751
IfcCartesianPoint,#11448,IFCCARTESIANPOINT,0.07659541070461273,3.776339530944824,2.853141784667969
IfcCartesianPoint,#11449,IFCCARTESIANPOINT,0.0802556574344635,3.779999732971191,2.853141784667969
IfcCartesianPoint,#11450,IFCCARTESIANPOINT,0.0802556574344635,3.779999732971191,3.91314172744751
IfcCartesianPoint,#11451,IFCCARTESIANPOINT,0.07659541070461273,3.776339530944824,3.91314172744751
IfcCartesianPoint,#11455,IFCCARTESIANPOINT,0.07159513980150223,3.775000095367432,2.853141784667969
IfcCartesianPoint,#11456,IFCCARTESIANPOINT,0.07159513980150223,3.775000095367432,3.91314172744751
IfcCartesianPoint,#11463,IFCCARTESIANPOINT,0.06293520331382751,3.779999732971191,2.853141784667969
IfcCartesianPoint,#11464,IFCCARTESIANPOINT,0.06659544259309769,3.776339530944824,2.853141784667969
IfcCartesianPoint,#11465,IFCCARTESIANPOINT,0.06659544259309769,3.776339530944824,3.91314172744751
IfcCartesianPoint,#11466,IFCCARTESIANPOINT,0.06293520331382751,3.779999732971191,3.91314172744751
IfcCartesianPoint,#11483,IFCCARTESIANPOINT,0.06659544259309769,3.758660316467285,2.853141784667969
IfcCartesianPoint,#11484,IFCCARTESIANPOINT,0.06293520331382751,3.755000114440918,2.853141784667969
IfcCartesianPoint,#11485,IFCCARTESIANPOINT,0.06293520331382751,3.755000114440918,3.91314172744751
IfcCartesianPoint,#11486,IFCCARTESIANPOINT,0.06659544259309769,3.758660316467285,3.91314172744751
IfcCartesianPoint,#11490,IFCCARTESIANPOINT,0.07159513980150223,3.759999752044678,2.853141784667969
IfcCartesianPoint,#11491,IFCCARTESIANPOINT,0.07159513980150223,3.759999752044678,3.91314172744751
IfcCartesianPoint,#11495,IFCCARTESIANPOINT,0.06159516796469688,3.749999761581421,2.853141784667969
IfcCartesianPoint,#11496,IFCCARTESIANPOINT,0.06159516796469688,3.749999761581421,3.91314172744751
IfcCartesianPoint,#11500,IFCCARTESIANPOINT,0.0802556574344635,3.755000114440918,2.853141784667969
IfcCartesianPoint,#11501,IFCCARTESIANPOINT,0.07659541070461273,3.758660316467285,2.853141784667969
IfcCartesianPoint,#11502,IFCCARTESIANPOINT,0.07659541070461273,3.758660316467285,3.91314172744751
IfcCartesianPoint,#11503,IFCCARTESIANPOINT,0.0802556574344635,3.755000114440918,3.91314172744751
IfcCartesianPoint,#11507,IFCCARTESIANPOINT,0.08159510791301727,3.749999761581421,2.853141784667969
IfcCartesianPoint,#11508,IFCCARTESIANPOINT,0.08159510791301727,3.749999761581421,3.91314172744751
IfcCartesianPoint,#11515,IFCCARTESIANPOINT,0.07659541070461273,3.741339921951294,2.853141784667969
IfcCartesianPoint,#11516,IFCCARTESIANPOINT,0.0802556574344635,3.745000123977661,2.853141784667969
IfcCartesianPoint,#11517,IFCCARTESIANPOINT,0.0802556574344635,3.745000123977661,3.91314172744751
IfcCartesianPoint,#11518,IFCCARTESIANPOINT,0.07659541070461273,3.741339921951294,3.91314172744751
IfcCartesianPoint,#11522,IFCCARTESIANPOINT,0.07159513980150223,3.740000009536743,2.853141784667969
IfcCartesianPoint,#11523,IFCCARTESIANPOINT,0.07159513980150223,3.740000009536743,3.91314172744751
IfcCartesianPoint,#11530,IFCCARTESIANPOINT,0.06293520331382751,3.745000123977661,2.853141784667969
IfcCartesianPoint,#11531,IFCCARTESIANPOINT,0.06659544259309769,3.741339921951294,2.853141784667969
IfcCartesianPoint,#11532,IFCCARTESIANPOINT,0.06659544259309769,3.741339921951294,3.91314172744751
IfcCartesianPoint,#11533,IFCCARTESIANPOINT,0.06293520331382751,3.745000123977661,3.91314172744751
IfcCartesianPoint,#11550,IFCCARTESIANPOINT,0.02659555897116661,0.2838393449783325,2.853141784667969
IfcCartesianPoint,#11551,IFCCARTESIANPOINT,0.03025580011308193,0.2874995768070221,2.853141784667969
IfcCartesianPoint,#11552,IFCCARTESIANPOINT,0.03025580011308193,0.2874995768070221,3.91314172744751
IfcCartesianPoint,#11553,IFCCARTESIANPOINT,0.02659555897116661,0.2838393449783325,3.91314172744751
IfcCartesianPoint,#11557,IFCCARTESIANPOINT,0.02159528248012066,0.2824998795986176,2.853141784667969
IfcCartesianPoint,#11558,IFCCARTESIANPOINT,0.02159528248012066,0.2824998795986176,3.91314172744751
IfcCartesianPoint,#11562,IFCCARTESIANPOINT,0.03159525245428085,0.2925004363059998,2.853141784667969
IfcCartesianPoint,#11563,IFCCARTESIANPOINT,0.03159525245428085,0.2925004363059998,3.91314172744751
IfcCartesianPoint,#11567,IFCCARTESIANPOINT,0.01293476484715939,0.2874995768070221,2.853141784667969
IfcCartesianPoint,#11568,IFCCARTESIANPOINT,0.01659500598907471,0.2838393449783325,2.853141784667969
IfcCartesianPoint,#11569,IFCCARTESIANPOINT,0.01659500598907471,0.2838393449783325,3.91314172744751
IfcCartesianPoint,#11570,IFCCARTESIANPOINT,0.01293476484715939,0.2874995768070221,3.91314172744751
IfcCartesianPoint,#11574,IFCCARTESIANPOINT,0.01159531157463789,0.2925004363059998,2.853141784667969
IfcCartesianPoint,#11575,IFCCARTESIANPOINT,0.01159531157463789,0.2925004363059998,3.91314172744751
IfcCartesianPoint,#11582,IFCCARTESIANPOINT,0.01659500598907471,0.3011603653430939,2.853141784667969
IfcCartesianPoint,#11583,IFCCARTESIANPOINT,0.01293476484715939,0.2975001335144043,2.853141784667969
IfcCartesianPoint,#11584,IFCCARTESIANPOINT,0.01293476484715939,0.2975001335144043,3.91314172744751
IfcCartesianPoint,#11585,IFCCARTESIANPOINT,0.01659500598907471,0.3011603653430939,3.91314172744751
IfcCartesianPoint,#11589,IFCCARTESIANPOINT,0.02159528248012066,0.3024998307228088,2.853141784667969
IfcCartesianPoint,#11590,IFCCARTESIANPOINT,0.02159528248012066,0.3024998307228088,3.91314172744751
IfcCartesianPoint,#11597,IFCCARTESIANPOINT,0.03025580011308193,0.2975001335144043,2.853141784667969
IfcCartesianPoint,#11598,IFCCARTESIANPOINT,0.02659555897116661,0.3011603653430939,2.853141784667969
IfcCartesianPoint,#11599,IFCCARTESIANPOINT,0.02659555897116661,0.3011603653430939,3.91314172744751
IfcCartesianPoint,#11600,IFCCARTESIANPOINT,0.03025580011308193,0.2975001335144043,3.91314172744751
IfcCartesianPoint,#11617,IFCCARTESIANPOINT,0.06258580088615417,0.01683936081826687,0.01251357048749924
IfcCartesianPoint,#11618,IFCCARTESIANPOINT,0.06159516796469688,0.01250009145587683,0.009150966070592403
IfcCartesianPoint,#11619,IFCCARTESIANPOINT,0.06159516796469688,0.01250009145587683,1.005972981452942
IfcCartesianPoint,#11620,IFCCARTESIANPOINT,0.06258580088615417,0.01683936081826687,1.009335517883301
IfcCartesianPoint,#11624,IFCCARTESIANPOINT,0.06937027722597122,0.02224949561059475,0.01670664548873901
IfcCartesianPoint,#11625,IFCCARTESIANPOINT,0.06536063551902771,0.02031821943819523,0.01521015353500843
IfcCartesianPoint,#11626,IFCCARTESIANPOINT,0.06536063551902771,0.02031821943819523,1.01203203201294
IfcCartesianPoint,#11627,IFCCARTESIANPOINT,0.06937027722597122,0.02224949561059475,1.01352858543396
IfcCartesianPoint,#11634,IFCCARTESIANPOINT,0.0738205835223198,0.02224949561059475,0.01670664548873901
IfcCartesianPoint,#11635,IFCCARTESIANPOINT,0.0738205835223198,0.02224949561059475,1.01352858543396
IfcCartesianPoint,#11639,IFCCARTESIANPOINT,0.0778302252292633,0.02031821943819523,1.01203203201294
IfcCartesianPoint,#11640,IFCCARTESIANPOINT,0.0778302252292633,0.02031821943819523,0.01521015353500843
IfcCartesianPoint,#11644,IFCCARTESIANPOINT,0.08159510791301727,0.01250009145587683,1.005972981452942
IfcCartesianPoint,#11645,IFCCARTESIANPOINT,0.08159510791301727,0.01250009145587683,0.009150966070592403
IfcCartesianPoint,#11646,IFCCARTESIANPOINT,0.08060505241155624,0.01683936081826687,0.01251357048749924
IfcCartesianPoint,#11647,IFCCARTESIANPOINT,0.08060505241155624,0.01683936081826687,1.009335517883301
IfcCartesianPoint,#11654,IFCCARTESIANPOINT,0.08060505241155624,0.008160821162164211,1.002610445022583
IfcCartesianPoint,#11655,IFCCARTESIANPOINT,0.08060505241155624,0.008160821162164211,0.005788363050669432
IfcCartesianPoint,#11659,IFCCARTESIANPOINT,0.0778302252292633,0.004681963939219713,0.99991375207901
IfcCartesianPoint,#11660,IFCCARTESIANPOINT,0.0778302252292633,0.004681963939219713,0.003091761376708746
IfcCartesianPoint,#11664,IFCCARTESIANPOINT,0.0738205835223198,0.002750686602666974,0.9984171986579895
IfcCartesianPoint,#11665,IFCCARTESIANPOINT,0.0738205835223198,0.002750686602666974,0.001595268491655588
IfcCartesianPoint,#11669,IFCCARTESIANPOINT,0.06937027722597122,0.002750686602666974,0.001595268491655588
IfcCartesianPoint,#11670,IFCCARTESIANPOINT,0.06937027722597122,0.002750686602666974,0.9984171986579895
IfcCartesianPoint,#11674,IFCCARTESIANPOINT,0.06536063551902771,0.004681963939219713,0.003091761376708746
IfcCartesianPoint,#11675,IFCCARTESIANPOINT,0.06536063551902771,0.004681963939219713,0.99991375207901
IfcCartesianPoint,#11679,IFCCARTESIANPOINT,0.06258580088615417,0.008160821162164211,0.005788363050669432
IfcCartesianPoint,#11680,IFCCARTESIANPOINT,0.06258580088615417,0.008160821162164211,1.002610445022583
IfcCartesianPoint,#11694,IFCCARTESIANPOINT,0.05159527223591536,0.0,1.021588594661347
IfcCartesianPoint,#11695,IFCCARTESIANPOINT,0.05227675571013402,0.0,1.028137534851447
IfcCartesianPoint,#11696,IFCCARTESIANPOINT,0.05745313661218434,0.0,1.03948063199643
IfcCartesianPoint,#11697,IFCCARTESIANPOINT,0.06641889133386483,0.0,1.04602957218653
IfcCartesianPoint,#11698,IFCCARTESIANPOINT,0.07677165313796547,0.0,1.04602957218653
IfcCartesianPoint,#11699,IFCCARTESIANPOINT,0.08573740785964595,0.0,1.03948063199643
IfcCartesianPoint,#11700,IFCCARTESIANPOINT,0.09091378876169627,0.0,1.028137534851447
IfcCartesianPoint,#11701,IFCCARTESIANPOINT,0.09159527223591493,0.0,1.021588594661347
IfcCartesianPoint,#11702,IFCCARTESIANPOINT,0.09091378876169627,0.0,1.015039654471247
IfcCartesianPoint,#11703,IFCCARTESIANPOINT,0.08573740785964595,0.0,1.003696557326264
IfcCartesianPoint,#11704,IFCCARTESIANPOINT,0.07677165313796547,0.0,0.9971476171361643
IfcCartesianPoint,#11705,IFCCARTESIANPOINT,0.06641889133386483,0.0,0.9971476171361645
IfcCartesianPoint,#11706,IFCCARTESIANPOINT,0.05745313661218434,0.0,1.003696557326264
IfcCartesianPoint,#11707,IFCCARTESIANPOINT,0.05227675571013402,0.0,1.015039654471248
IfcCartesianPoint,#11711,IFCCARTESIANPOINT,0.09091372787952423,3.755071640014648,3.938318252563477
IfcCartesianPoint,#11712,IFCCARTESIANPOINT,0.09159508347511292,3.756843090057373,3.933141946792603
IfcCartesianPoint,#11716,IFCCARTESIANPOINT,0.08891559392213821,3.753421068191528,3.94314169883728
IfcCartesianPoint,#11717,IFCCARTESIANPOINT,0.08891559392213821,-3.082275270571699e-07,1.034240126609802
IfcCartesianPoint,#11721,IFCCARTESIANPOINT,0.08159510791301727,-3.082275270571699e-07,1.043501853942871
IfcCartesianPoint,#11722,IFCCARTESIANPOINT,0.08573729544878006,3.752004384994507,3.947283983230591
IfcCartesianPoint,#11723,IFCCARTESIANPOINT,0.08159510791301727,3.750916719436646,3.950462341308594
IfcCartesianPoint,#11730,IFCCARTESIANPOINT,0.0767715647816658,3.750232934951782,3.952460050582886
IfcCartesianPoint,#11740,IFCCARTESIANPOINT,0.07159513980150223,-3.082275270571699e-07,1.046891689300537
IfcCartesianPoint,#11753,IFCCARTESIANPOINT,0.07159513980150223,3.749999761581421,3.953141689300537
IfcCartesianPoint,#11757,IFCCARTESIANPOINT,0.06641870737075806,3.750232934951782,3.952460050582886
IfcCartesianPoint,#11761,IFCCARTESIANPOINT,0.06159516796469688,3.750916719436646,3.950462341308594
IfcCartesianPoint,#11765,IFCCARTESIANPOINT,0.0574529767036438,3.752004384994507,3.947283983230591
IfcCartesianPoint,#11766,IFCCARTESIANPOINT,0.05427468195557594,3.753421068191528,3.94314169883728
IfcCartesianPoint,#11770,IFCCARTESIANPOINT,0.06159516796469688,-3.082275270571699e-07,1.043501853942871
IfcCartesianPoint,#11774,IFCCARTESIANPOINT,0.05427468195557594,-3.082275270571699e-07,1.034240126609802
IfcCartesianPoint,#11775,IFCCARTESIANPOINT,0.05227654799818993,3.755071640014648,3.938318252563477
IfcCartesianPoint,#11791,IFCCARTESIANPOINT,0.05159519612789154,3.756843090057373,3.933141946792603
IfcCartesianPoint,#11801,IFCCARTESIANPOINT,0.05427468195557594,3.760264396667481,3.923141956329346
IfcCartesianPoint,#11802,IFCCARTESIANPOINT,0.05227654799818993,3.75861382484436,3.927965402603149
IfcCartesianPoint,#11809,IFCCARTESIANPOINT,0.06159516796469688,-3.082275270571699e-07,0.9996753931045532
IfcCartesianPoint,#11810,IFCCARTESIANPOINT,0.06641870737075806,3.763452529907227,3.913823366165161
IfcCartesianPoint,#11811,IFCCARTESIANPOINT,0.06159516796469688,3.762768745422363,3.915821313858032
IfcCartesianPoint,#11815,IFCCARTESIANPOINT,0.0574529767036438,3.761681079864502,3.918999671936035
IfcCartesianPoint,#11819,IFCCARTESIANPOINT,0.05427468195557594,-3.082275270571699e-07,1.008937001228333
IfcCartesianPoint,#11838,IFCCARTESIANPOINT,0.07159513980150223,-3.082275270571699e-07,0.9962854981422424
IfcCartesianPoint,#11839,IFCCARTESIANPOINT,0.07159513980150223,3.763685703277588,3.91314172744751
IfcCartesianPoint,#11846,IFCCARTESIANPOINT,0.08159510791301727,3.762768745422363,3.915821313858032
IfcCartesianPoint,#11847,IFCCARTESIANPOINT,0.08573729544878006,3.761681079864502,3.918999671936035
IfcCartesianPoint,#11851,IFCCARTESIANPOINT,0.0767715647816658,3.763452529907227,3.913823366165161
IfcCartesianPoint,#11852,IFCCARTESIANPOINT,0.08159510791301727,-3.082275270571699e-07,0.9996753931045532
IfcCartesianPoint,#11856,IFCCARTESIANPOINT,0.09091372787952423,3.75861382484436,3.927965402603149
IfcCartesianPoint,#11860,IFCCARTESIANPOINT,0.08891559392213821,3.760264396667481,3.923141956329346
IfcCartesianPoint,#11864,IFCCARTESIANPOINT,0.08891559392213821,-3.082275270571699e-07,1.008937001228333
IfcCartesianPoint,#11889,IFCCARTESIANPOINT,0.001595340901985765,3.805000066757202,3.933141946792603
IfcCartesianPoint,#11890,IFCCARTESIANPOINT,0.002276694634929299,3.80431866645813,3.938318252563477
IfcCartesianPoint,#11891,IFCCARTESIANPOINT,0.09091372787952423,3.80431866645813,3.938318252563477
IfcCartesianPoint,#11892,IFCCARTESIANPOINT,0.09159508347511292,3.805000066757202,3.933141946792603
IfcCartesianPoint,#11896,IFCCARTESIANPOINT,0.004274828359484673,3.80232048034668,3.94314169883728
IfcCartesianPoint,#11897,IFCCARTESIANPOINT,0.08891559392213821,3.80232048034668,3.94314169883728
IfcCartesianPoint,#11901,IFCCARTESIANPOINT,0.007453123107552528,3.799142122268677,3.947283983230591
IfcCartesianPoint,#11902,IFCCARTESIANPOINT,0.01159531157463789,3.795000076293945,3.950462341308594
IfcCartesianPoint,#11903,IFCCARTESIANPOINT,0.08159510791301727,3.795000076293945,3.950462341308594
IfcCartesianPoint,#11904,IFCCARTESIANPOINT,0.08573729544878006,3.799142122268677,3.947283983230591
IfcCartesianPoint,#11911,IFCCARTESIANPOINT,0.01641885377466679,3.790176391601563,3.952460050582886
IfcCartesianPoint,#11912,IFCCARTESIANPOINT,0.0767715647816658,3.790176391601563,3.952460050582886
IfcCartesianPoint,#11916,IFCCARTESIANPOINT,0.07159513980150223,3.785000085830689,3.953141689300537
IfcCartesianPoint,#11917,IFCCARTESIANPOINT,0.02159528248012066,3.785000085830689,3.953141689300537
IfcCartesianPoint,#11921,IFCCARTESIANPOINT,0.02677171118557453,3.779823541641235,3.952460050582886
IfcCartesianPoint,#11922,IFCCARTESIANPOINT,0.03159525245428085,3.775000095367432,3.950462341308594
IfcCartesianPoint,#11923,IFCCARTESIANPOINT,0.06159516796469688,3.775000095367432,3.950462341308594
IfcCartesianPoint,#11924,IFCCARTESIANPOINT,0.06641870737075806,3.779823541641235,3.952460050582886
IfcCartesianPoint,#11931,IFCCARTESIANPOINT,0.05427468195557594,3.767679691314697,3.94314169883728
IfcCartesianPoint,#11932,IFCCARTESIANPOINT,0.05227654799818993,3.765681505203247,3.938318252563477
IfcCartesianPoint,#11933,IFCCARTESIANPOINT,0.04091387242078781,3.765681505203247,3.938318252563477
IfcCartesianPoint,#11934,IFCCARTESIANPOINT,0.03891573846340179,3.767679691314697,3.94314169883728
IfcCartesianPoint,#11938,IFCCARTESIANPOINT,0.0574529767036438,3.770857810974121,3.947283983230591
IfcCartesianPoint,#11939,IFCCARTESIANPOINT,0.03573744371533394,3.770857810974121,3.947283983230591
IfcCartesianPoint,#11946,IFCCARTESIANPOINT,0.0415952242910862,3.765000104904175,3.933141946792603
IfcCartesianPoint,#11947,IFCCARTESIANPOINT,0.05159519612789154,3.765000104904175,3.933141946792603
IfcCartesianPoint,#11951,IFCCARTESIANPOINT,0.05227654799818993,3.765681505203247,3.927965402603149
IfcCartesianPoint,#11952,IFCCARTESIANPOINT,0.05427468195557594,3.767679691314697,3.923141956329346
IfcCartesianPoint,#11953,IFCCARTESIANPOINT,0.03891573846340179,3.767679691314697,3.923141956329346
IfcCartesianPoint,#11954,IFCCARTESIANPOINT,0.04091387242078781,3.765681505203247,3.927965402603149
IfcCartesianPoint,#11961,IFCCARTESIANPOINT,0.06159516796469688,3.775000095367432,3.915821313858032
IfcCartesianPoint,#11962,IFCCARTESIANPOINT,0.06641870737075806,3.779823541641235,3.913823366165161
IfcCartesianPoint,#11963,IFCCARTESIANPOINT,0.02677171118557453,3.779823541641235,3.913823366165161
IfcCartesianPoint,#11964,IFCCARTESIANPOINT,0.03159525245428085,3.775000095367432,3.915821313858032
IfcCartesianPoint,#11968,IFCCARTESIANPOINT,0.0574529767036438,3.770857810974121,3.918999671936035
IfcCartesianPoint,#11969,IFCCARTESIANPOINT,0.03573744371533394,3.770857810974121,3.918999671936035
IfcCartesianPoint,#11976,IFCCARTESIANPOINT,0.02159528248012066,3.785000085830689,3.91314172744751
IfcCartesianPoint,#11977,IFCCARTESIANPOINT,0.07159513980150223,3.785000085830689,3.91314172744751
IfcCartesianPoint,#11981,IFCCARTESIANPOINT,0.0767715647816658,3.790176391601563,3.913823366165161
IfcCartesianPoint,#11982,IFCCARTESIANPOINT,0.08159510791301727,3.795000076293945,3.915821313858032
IfcCartesianPoint,#11983,IFCCARTESIANPOINT,0.01159531157463789,3.795000076293945,3.915821313858032
IfcCartesianPoint,#11984,IFCCARTESIANPOINT,0.01641885377466679,3.790176391601563,3.913823366165161
IfcCartesianPoint,#11988,IFCCARTESIANPOINT,0.007453123107552528,3.799142122268677,3.918999671936035
IfcCartesianPoint,#11989,IFCCARTESIANPOINT,0.08573729544878006,3.799142122268677,3.918999671936035
IfcCartesianPoint,#11993,IFCCARTESIANPOINT,0.004274828359484673,3.80232048034668,3.923141956329346
IfcCartesianPoint,#11994,IFCCARTESIANPOINT,0.002276694634929299,3.80431866645813,3.927965402603149
IfcCartesianPoint,#11995,IFCCARTESIANPOINT,0.09091372787952423,3.80431866645813,3.927965402603149
IfcCartesianPoint,#11996,IFCCARTESIANPOINT,0.08891559392213821,3.80232048034668,3.923141956329346
IfcCartesianPoint,#12009,IFCCARTESIANPOINT,0.04159527223591547,0.2799999999999991,3.933141756519289
IfcCartesianPoint,#12010,IFCCARTESIANPOINT,0.04091378876169681,0.2799999999999991,3.927965375617239
IfcCartesianPoint,#12011,IFCCARTESIANPOINT,0.03891578031160418,0.2799999999999991,3.923141756519289
IfcCartesianPoint,#12012,IFCCARTESIANPOINT,0.03573740785964649,0.2799999999999991,3.918999620895558
IfcCartesianPoint,#12013,IFCCARTESIANPOINT,0.03159527223591558,0.2799999999999991,3.9158212484436
IfcCartesianPoint,#12014,IFCCARTESIANPOINT,0.02677165313796601,0.2799999999999991,3.913823239993508
IfcCartesianPoint,#12015,IFCCARTESIANPOINT,0.02159527223591569,0.2799999999999991,3.913141756519289
IfcCartesianPoint,#12016,IFCCARTESIANPOINT,0.01641889133386536,0.2799999999999991,3.913823239993507
IfcCartesianPoint,#12017,IFCCARTESIANPOINT,0.01159527223591579,0.2799999999999991,3.9158212484436
IfcCartesianPoint,#12018,IFCCARTESIANPOINT,0.007453136612184878,0.2799999999999991,3.918999620895558
IfcCartesianPoint,#12019,IFCCARTESIANPOINT,0.004274764160227193,0.2799999999999991,3.923141756519288
IfcCartesianPoint,#12020,IFCCARTESIANPOINT,0.002276755710134558,0.2799999999999991,3.927965375617239
IfcCartesianPoint,#12021,IFCCARTESIANPOINT,0.0015952722359159,0.2799999999999991,3.933141756519289
IfcCartesianPoint,#12022,IFCCARTESIANPOINT,0.002276755710134558,0.2799999999999991,3.938318137421339
IfcCartesianPoint,#12023,IFCCARTESIANPOINT,0.004274764160227193,0.2799999999999991,3.943141756519289
IfcCartesianPoint,#12024,IFCCARTESIANPOINT,0.007453136612184878,0.2799999999999991,3.94728389214302
IfcCartesianPoint,#12025,IFCCARTESIANPOINT,0.01159527223591579,0.2799999999999991,3.950462264594977
IfcCartesianPoint,#12026,IFCCARTESIANPOINT,0.01641889133386536,0.2799999999999991,3.95246027304507
IfcCartesianPoint,#12027,IFCCARTESIANPOINT,0.02159527223591569,0.2799999999999991,3.953141756519289
IfcCartesianPoint,#12028,IFCCARTESIANPOINT,0.02677165313796601,0.2799999999999991,3.95246027304507
IfcCartesianPoint,#12029,IFCCARTESIANPOINT,0.03159527223591558,0.2799999999999991,3.950462264594978
IfcCartesianPoint,#12030,IFCCARTESIANPOINT,0.03573740785964649,0.2799999999999991,3.94728389214302
IfcCartesianPoint,#12031,IFCCARTESIANPOINT,0.03891578031160418,0.2799999999999991,3.943141756519289
IfcCartesianPoint,#12032,IFCCARTESIANPOINT,0.04091378876169681,0.2799999999999991,3.938318137421339
IfcCartesianPoint,#12244,IFCCARTESIANPOINT,-0.1722999999996342,0.5589416666668974,0
IfcCartesianPoint,#12245,IFCCARTESIANPOINT,-0.1723000000008355,-1.279470833333305,0
IfcCartesianPoint,#12246,IFCCARTESIANPOINT,0.3286499999991641,-1.279470833333632,0
IfcCartesianPoint,#12247,IFCCARTESIANPOINT,0.3286500000004698,0.7205291666664122,0
IfcCartesianPoint,#12248,IFCCARTESIANPOINT,-0.1563499999995293,0.7205291666667292,0
IfcCartesianPoint,#12249,IFCCARTESIANPOINT,-0.156349999999635,0.5589416666668974,0
IfcCartesianPoint,#12250,IFCCARTESIANPOINT,-0.1722999999996342,0.5589416666668974,0
IfcCartesianPoint,#12253,IFCCARTESIANPOINT,-0.3812622950819594,-0.3286499999999989,0.720529166666627
IfcCartesianPoint,#12264,IFCCARTESIANPOINT,0.7999999999999998,0.04444999999999991,0.1615874999998423
IfcCartesianPoint,#12265,IFCCARTESIANPOINT,0.0,0.04445000000000255,0.1615874999998423
IfcCartesianPoint,#12266,IFCCARTESIANPOINT,0.0,0.04445000000000255,2.0
IfcCartesianPoint,#12267,IFCCARTESIANPOINT,0.7999999999999998,0.04444999999999991,2.0
IfcCartesianPoint,#12270,IFCCARTESIANPOINT,0.7809499999999974,0.04444999999999998,1.980949999999954
IfcCartesianPoint,#12271,IFCCARTESIANPOINT,0.01904999999999817,0.04445000000000248,1.980949999999954
IfcCartesianPoint,#12272,IFCCARTESIANPOINT,0.01904999999999817,0.04445000000000248,0.1806374999998427
IfcCartesianPoint,#12273,IFCCARTESIANPOINT,0.7809499999999974,0.04444999999999998,0.1806374999998428
IfcCartesianPoint,#12277,IFCCARTESIANPOINT,0.0,0.5454000000000022,2.0
IfcCartesianPoint,#12278,IFCCARTESIANPOINT,0.8000000000000014,0.5453999999999996,2.0
IfcCartesianPoint,#12279,IFCCARTESIANPOINT,0.8000000000000026,0.5453999999999996,0.0
IfcCartesianPoint,#12280,IFCCARTESIANPOINT,0.0,0.5454000000000009,0.0
IfcCartesianPoint,#12283,IFCCARTESIANPOINT,0.780949999999999,0.5453999999999996,1.980949999999954
IfcCartesianPoint,#12284,IFCCARTESIANPOINT,0.0190499999999998,0.5454000000000021,1.980949999999954
