:LABEL,id,ifc_type,name,numeric_value,property_name,text_value
IfcPropertySingleValue,#36443,IFCPROPERTYSINGLEVALUE,Construction Type,,Construction Type,Construction Type
IfcPropertySingleValue,#36444,IFCPROPERTYSINGLEVALUE,AccessibilityPerformance,,AccessibilityPerformance,AccessibilityPerformance
IfcPropertySingleValue,#36445,IFCPROPERTYSINGLEVALUE,CodePerformance,,CodePerformance,CodePerformance
IfcPropertySingleValue,#36446,IFCPROPERTYSINGLEVALUE,Area,,Area,Area
IfcPropertySingleValue,#36447,IFCPROPERTYSINGLEVALUE,Color,,Color,Color
IfcPropertySingleValue,#36448,IFCPROPERTYSINGLEVALUE,Constituents,,Constituents,Constituents
IfcPropertySingleValue,#36449,IFCPROPERTYSINGLEVALUE,Features,,Features,Features
IfcPropertySingleValue,#36450,IFCPROPERTYSINGLEVALUE,Finish,,Finish,Finish
IfcPropertySingleValue,#36451,IFCPROPERTYSINGLEVALUE,Grade,,Grade,Grade
IfcPropertySingleValue,#36452,IFCPROPERTYSINGLEVALUE,Material,,Material,Material
IfcPropertySingleValue,#36453,IFCPROPERTYSINGLEVALUE,ModelReference,,ModelReference,ModelReference
IfcPropertySingleValue,#36454,IFCPROPERTYSINGLEVALUE,NominalHeight,,NominalHeight,NominalHeight
IfcPropertySingleValue,#36455,IFCPROPERTYSINGLEVALUE,NominalLength,,NominalLength,NominalLength
IfcPropertySingleValue,#36456,IFCPROPERTYSINGLEVALUE,NominalWidth,,NominalWidth,NominalWidth
IfcPropertySingleValue,#36457,IFCPROPERTYSINGLEVALUE,ProductionYear,,ProductionYear,ProductionYear
IfcPropertySingleValue,#36458,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Reference
IfcPropertySingleValue,#36459,IFCPROPERTYSINGLEVALUE,Shape,,Shape,Shape
IfcPropertySingleValue,#36460,IFCPROPERTYSINGLEVALUE,Size,,Size,Size
IfcPropertySingleValue,#36461,IFCPROPERTYSINGLEVALUE,SustainabilityPerformance,,SustainabilityPerformance,SustainabilityPerformance
IfcPropertySingleValue,#36462,IFCPROPERTYSINGLEVALUE,WarrantyDescription,,WarrantyDescription,WarrantyDescription
IfcPropertySingleValue,#36463,IFCPROPERTYSINGLEVALUE,WarrantyDurationLabor,,WarrantyDurationLabor,WarrantyDurationLabor
IfcPropertySingleValue,#36464,IFCPROPERTYSINGLEVALUE,WarrantyDurationParts,,WarrantyDurationParts,WarrantyDurationParts
IfcPropertySingleValue,#36465,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorLabor,,WarrantyGuarantorLabor,WarrantyGuarantorLabor
IfcPropertySingleValue,#36466,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorParts,,WarrantyGuarantorParts,WarrantyGuarantorParts
IfcPropertySingleValue,#36467,IFCPROPERTYSINGLEVALUE,ExpectedLife,,ExpectedLife,ExpectedLife
IfcPropertySingleValue,#36468,IFCPROPERTYSINGLEVALUE,ReplacementCost,,ReplacementCost,ReplacementCost
IfcPropertySingleValue,#36469,IFCPROPERTYSINGLEVALUE,AssetAccountingType,,AssetAccountingType,FIXED
IfcPropertySingleValue,#36470,IFCPROPERTYSINGLEVALUE,ModelLabel,,ModelLabel,ModelLabel
IfcPropertySingleValue,#36471,IFCPROPERTYSINGLEVALUE,OmniClass Number,,OmniClass Number,23.40.35.17.47.14
IfcPropertySingleValue,#36472,IFCPROPERTYSINGLEVALUE,OmniClass Title,,OmniClass Title,Bathroom Casework
IfcPropertySingleValue,#36498,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#36499,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : Finish Floor - Wood
IfcPropertySingleValue,#36500,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#36501,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#36502,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#36503,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#36504,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#36505,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#36506,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#36527,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#36528,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : Finish Floor - Wood
IfcPropertySingleValue,#36529,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#36530,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#36531,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#36532,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#36533,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#36534,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#36535,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#36556,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#36557,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : Finish Floor - Wood
IfcPropertySingleValue,#36558,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#36559,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#36560,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#36561,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#36562,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#36563,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#36564,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#36585,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#36586,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : Finish Floor - Wood
IfcPropertySingleValue,#36587,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#36588,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#36589,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#36590,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#36591,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#36592,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#36593,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#36699,IFCPROPERTYSINGLEVALUE,Reference,,Reference,M_W-Wide Flange:W310X60
IfcPropertySingleValue,#36700,IFCPROPERTYSINGLEVALUE,Span,7.421299999999966,Span,
IfcPropertySingleValue,#36701,IFCPROPERTYSINGLEVALUE,Slope,0.0,Slope,
IfcPropertySingleValue,#36704,IFCPROPERTYSINGLEVALUE,Start Extension Calculation,3.0,Start Extension Calculation,
IfcPropertySingleValue,#36705,IFCPROPERTYSINGLEVALUE,Start Extension,-0.0127,Start Extension,
IfcPropertySingleValue,#36706,IFCPROPERTYSINGLEVALUE,End Extension Calculation,3.0,End Extension Calculation,
IfcPropertySingleValue,#36707,IFCPROPERTYSINGLEVALUE,End Extension,-0.0127,End Extension,
IfcPropertySingleValue,#36708,IFCPROPERTYSINGLEVALUE,Beam Material,,Beam Material,Metal - Steel - 345 MPa
IfcPropertySingleValue,#36709,IFCPROPERTYSINGLEVALUE,Length,7.52299999999997,Length,
IfcPropertySingleValue,#36710,IFCPROPERTYSINGLEVALUE,Stick Symbol Location,0,Stick Symbol Location,
IfcPropertySingleValue,#36711,IFCPROPERTYSINGLEVALUE,Start Release,3,Start Release,
IfcPropertySingleValue,#36712,IFCPROPERTYSINGLEVALUE,Start Fx,False,Start Fx,
IfcPropertySingleValue,#36713,IFCPROPERTYSINGLEVALUE,Start Fy,False,Start Fy,
IfcPropertySingleValue,#36714,IFCPROPERTYSINGLEVALUE,Start Fz,False,Start Fz,
IfcPropertySingleValue,#36715,IFCPROPERTYSINGLEVALUE,Start Mx,False,Start Mx,
IfcPropertySingleValue,#36716,IFCPROPERTYSINGLEVALUE,Start My,True,Start My,
IfcPropertySingleValue,#36717,IFCPROPERTYSINGLEVALUE,Start Mz,True,Start Mz,
IfcPropertySingleValue,#36718,IFCPROPERTYSINGLEVALUE,End Release,1,End Release,
IfcPropertySingleValue,#36719,IFCPROPERTYSINGLEVALUE,End Fx,False,End Fx,
IfcPropertySingleValue,#36720,IFCPROPERTYSINGLEVALUE,End Fy,False,End Fy,
IfcPropertySingleValue,#36721,IFCPROPERTYSINGLEVALUE,End Fz,False,End Fz,
IfcPropertySingleValue,#36722,IFCPROPERTYSINGLEVALUE,End Mx,True,End Mx,
IfcPropertySingleValue,#36723,IFCPROPERTYSINGLEVALUE,End My,True,End My,
IfcPropertySingleValue,#36724,IFCPROPERTYSINGLEVALUE,End Mz,True,End Mz,
IfcPropertySingleValue,#36725,IFCPROPERTYSINGLEVALUE,Cut Length,7.421299999999966,Cut Length,
IfcPropertySingleValue,#36726,IFCPROPERTYSINGLEVALUE,Structural Usage,3,Structural Usage,
IfcPropertySingleValue,#36727,IFCPROPERTYSINGLEVALUE,Analyze As,1,Analyze As,
IfcPropertySingleValue,#36728,IFCPROPERTYSINGLEVALUE,Rigid Links,0,Rigid Links,
IfcPropertySingleValue,#36729,IFCPROPERTYSINGLEVALUE,Volume,0.0548775449799998,Volume,
IfcPropertySingleValue,#36730,IFCPROPERTYSINGLEVALUE,Reference Level,,Reference Level,Level 2
IfcPropertySingleValue,#36731,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#36732,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#36733,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#36734,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#36735,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#36736,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#36737,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#36738,IFCPROPERTYSINGLEVALUE,Work Plane,,Work Plane,Level : Level 2
IfcPropertySingleValue,#36739,IFCPROPERTYSINGLEVALUE,Horizontal Projection,,Horizontal Projection,Default
IfcPropertySingleValue,#36740,IFCPROPERTYSINGLEVALUE,Start Level Offset,0.0,Start Level Offset,
IfcPropertySingleValue,#36741,IFCPROPERTYSINGLEVALUE,End Level Offset,0.0,End Level Offset,
IfcPropertySingleValue,#36742,IFCPROPERTYSINGLEVALUE,z-Direction Justification,0,z-Direction Justification,
IfcPropertySingleValue,#36743,IFCPROPERTYSINGLEVALUE,z-Direction Offset Value,0.0,z-Direction Offset Value,
IfcPropertySingleValue,#36744,IFCPROPERTYSINGLEVALUE,Lateral Justification,0,Lateral Justification,
IfcPropertySingleValue,#36745,IFCPROPERTYSINGLEVALUE,Orientation,0,Orientation,
IfcPropertySingleValue,#36746,IFCPROPERTYSINGLEVALUE,Cross-Section Rotation,0.0,Cross-Section Rotation,
IfcPropertySingleValue,#36747,IFCPROPERTYSINGLEVALUE,W,0.58,W,
IfcPropertySingleValue,#36748,IFCPROPERTYSINGLEVALUE,Assembly Code,,Assembly Code,
IfcPropertySingleValue,#36749,IFCPROPERTYSINGLEVALUE,bf,0.203,bf,
IfcPropertySingleValue,#36750,IFCPROPERTYSINGLEVALUE,d,0.303,d,
IfcPropertySingleValue,#36751,IFCPROPERTYSINGLEVALUE,k,0.033,k,
IfcPropertySingleValue,#36752,IFCPROPERTYSINGLEVALUE,kr,0.0199,kr,
IfcPropertySingleValue,#36753,IFCPROPERTYSINGLEVALUE,tf,0.0131,tf,
IfcPropertySingleValue,#36754,IFCPROPERTYSINGLEVALUE,tw,0.0075,tw,
IfcPropertySingleValue,#36755,IFCPROPERTYSINGLEVALUE,A,0.00753,A,
IfcPropertySingleValue,#36756,IFCPROPERTYSINGLEVALUE,Manufacturer,,Manufacturer,Manufacturer
IfcPropertySingleValue,#36757,IFCPROPERTYSINGLEVALUE,Assembly Description,,Assembly Description,
IfcPropertySingleValue,#36758,IFCPROPERTYSINGLEVALUE,AccessibilityPerformance,,AccessibilityPerformance,AccessibilityPerformance
IfcPropertySingleValue,#36759,IFCPROPERTYSINGLEVALUE,CodePerformance,,CodePerformance,CodePerformance
IfcPropertySingleValue,#36760,IFCPROPERTYSINGLEVALUE,Color,,Color,Color
IfcPropertySingleValue,#36761,IFCPROPERTYSINGLEVALUE,Constituents,,Constituents,Constituents
IfcPropertySingleValue,#36762,IFCPROPERTYSINGLEVALUE,Features,,Features,Features
IfcPropertySingleValue,#36763,IFCPROPERTYSINGLEVALUE,Finish,,Finish,Finish
IfcPropertySingleValue,#36764,IFCPROPERTYSINGLEVALUE,Grade,,Grade,Grade
IfcPropertySingleValue,#36765,IFCPROPERTYSINGLEVALUE,Material,,Material,Material
IfcPropertySingleValue,#36766,IFCPROPERTYSINGLEVALUE,ModelReference,,ModelReference,ModelReference
IfcPropertySingleValue,#36767,IFCPROPERTYSINGLEVALUE,NominalHeight,,NominalHeight,NominalHeight
IfcPropertySingleValue,#36768,IFCPROPERTYSINGLEVALUE,NominalLength,,NominalLength,NominalLength
IfcPropertySingleValue,#36769,IFCPROPERTYSINGLEVALUE,NominalWidth,,NominalWidth,NominalWidth
IfcPropertySingleValue,#36770,IFCPROPERTYSINGLEVALUE,ProductionYear,,ProductionYear,ProductionYear
IfcPropertySingleValue,#36771,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Reference
IfcPropertySingleValue,#36772,IFCPROPERTYSINGLEVALUE,Shape,,Shape,Shape
IfcPropertySingleValue,#36773,IFCPROPERTYSINGLEVALUE,Size,,Size,Size
IfcPropertySingleValue,#36774,IFCPROPERTYSINGLEVALUE,SustainabilityPerformance,,SustainabilityPerformance,SustainabilityPerformance
IfcPropertySingleValue,#36775,IFCPROPERTYSINGLEVALUE,WarrantyDescription,,WarrantyDescription,WarrantyDescription
IfcPropertySingleValue,#36776,IFCPROPERTYSINGLEVALUE,WarrantyDurationLabor,,WarrantyDurationLabor,WarrantyDurationLabor
IfcPropertySingleValue,#36777,IFCPROPERTYSINGLEVALUE,WarrantyDurationParts,,WarrantyDurationParts,WarrantyDurationParts
IfcPropertySingleValue,#36778,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorLabor,,WarrantyGuarantorLabor,WarrantyGuarantorLabor
IfcPropertySingleValue,#36779,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorParts,,WarrantyGuarantorParts,WarrantyGuarantorParts
IfcPropertySingleValue,#36780,IFCPROPERTYSINGLEVALUE,ExpectedLife,,ExpectedLife,ExpectedLife
IfcPropertySingleValue,#36781,IFCPROPERTYSINGLEVALUE,ReplacementCost,,ReplacementCost,ReplacementCost
IfcPropertySingleValue,#36782,IFCPROPERTYSINGLEVALUE,AssetAccountingType,,AssetAccountingType,FIXED
IfcPropertySingleValue,#36783,IFCPROPERTYSINGLEVALUE,ModelLabel,,ModelLabel,ModelLabel
IfcPropertySingleValue,#36784,IFCPROPERTYSINGLEVALUE,OmniClass Number,,OmniClass Number,23.25.30.11.14.14
IfcPropertySingleValue,#36785,IFCPROPERTYSINGLEVALUE,OmniClass Title,,OmniClass Title,Beams
IfcPropertySingleValue,#36893,IFCPROPERTYSINGLEVALUE,Reference,,Reference,M_W-Wide Flange:W410X60
IfcPropertySingleValue,#36894,IFCPROPERTYSINGLEVALUE,Span,6.181887120424958,Span,
IfcPropertySingleValue,#36895,IFCPROPERTYSINGLEVALUE,Slope,0.0,Slope,
IfcPropertySingleValue,#36898,IFCPROPERTYSINGLEVALUE,Start Extension Calculation,3.0,Start Extension Calculation,
IfcPropertySingleValue,#36899,IFCPROPERTYSINGLEVALUE,Start Extension,-0.0127,Start Extension,
IfcPropertySingleValue,#36900,IFCPROPERTYSINGLEVALUE,End Extension Calculation,3.0,End Extension Calculation,
IfcPropertySingleValue,#36901,IFCPROPERTYSINGLEVALUE,End Extension,-0.0127,End Extension,
IfcPropertySingleValue,#36902,IFCPROPERTYSINGLEVALUE,Beam Material,,Beam Material,Metal - Steel - 345 MPa
IfcPropertySingleValue,#36903,IFCPROPERTYSINGLEVALUE,Length,6.181887120424957,Length,
IfcPropertySingleValue,#36904,IFCPROPERTYSINGLEVALUE,Start Release,3,Start Release,
IfcPropertySingleValue,#36905,IFCPROPERTYSINGLEVALUE,End Release,1,End Release,
IfcPropertySingleValue,#36906,IFCPROPERTYSINGLEVALUE,Cut Length,6.181887120424958,Cut Length,
IfcPropertySingleValue,#36907,IFCPROPERTYSINGLEVALUE,Structural Usage,6,Structural Usage,
IfcPropertySingleValue,#36908,IFCPROPERTYSINGLEVALUE,Analyze As,1,Analyze As,
IfcPropertySingleValue,#36909,IFCPROPERTYSINGLEVALUE,Volume,0.0463244656878742,Volume,
IfcPropertySingleValue,#36910,IFCPROPERTYSINGLEVALUE,Reference Level,,Reference Level,Level 2
IfcPropertySingleValue,#36911,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#36912,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#36913,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#36914,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#36915,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#36916,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#36917,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#36918,IFCPROPERTYSINGLEVALUE,Work Plane,,Work Plane,Level : Level 2
IfcPropertySingleValue,#36919,IFCPROPERTYSINGLEVALUE,Horizontal Projection,,Horizontal Projection,Default
IfcPropertySingleValue,#36920,IFCPROPERTYSINGLEVALUE,Cross-Section Rotation,0.0,Cross-Section Rotation,
IfcPropertySingleValue,#36921,IFCPROPERTYSINGLEVALUE,W,0.58,W,
IfcPropertySingleValue,#36922,IFCPROPERTYSINGLEVALUE,Assembly Code,,Assembly Code,
IfcPropertySingleValue,#36923,IFCPROPERTYSINGLEVALUE,bf,0.178,bf,
IfcPropertySingleValue,#36924,IFCPROPERTYSINGLEVALUE,d,0.407,d,
IfcPropertySingleValue,#36925,IFCPROPERTYSINGLEVALUE,k,0.03,k,
IfcPropertySingleValue,#36926,IFCPROPERTYSINGLEVALUE,kr,0.0172,kr,
IfcPropertySingleValue,#36927,IFCPROPERTYSINGLEVALUE,tf,0.0128,tf,
IfcPropertySingleValue,#36928,IFCPROPERTYSINGLEVALUE,tw,0.007700000000000001,tw,
IfcPropertySingleValue,#36929,IFCPROPERTYSINGLEVALUE,A,0.007599999999999999,A,
IfcPropertySingleValue,#36930,IFCPROPERTYSINGLEVALUE,Manufacturer,,Manufacturer,Manufacturer
IfcPropertySingleValue,#36931,IFCPROPERTYSINGLEVALUE,Assembly Description,,Assembly Description,
IfcPropertySingleValue,#36932,IFCPROPERTYSINGLEVALUE,AccessibilityPerformance,,AccessibilityPerformance,AccessibilityPerformance
IfcPropertySingleValue,#36933,IFCPROPERTYSINGLEVALUE,CodePerformance,,CodePerformance,CodePerformance
IfcPropertySingleValue,#36934,IFCPROPERTYSINGLEVALUE,Color,,Color,Color
IfcPropertySingleValue,#36935,IFCPROPERTYSINGLEVALUE,Constituents,,Constituents,Constituents
IfcPropertySingleValue,#36936,IFCPROPERTYSINGLEVALUE,Features,,Features,Features
IfcPropertySingleValue,#36937,IFCPROPERTYSINGLEVALUE,Finish,,Finish,Finish
IfcPropertySingleValue,#36938,IFCPROPERTYSINGLEVALUE,Grade,,Grade,Grade
IfcPropertySingleValue,#36939,IFCPROPERTYSINGLEVALUE,Material,,Material,Material
IfcPropertySingleValue,#36940,IFCPROPERTYSINGLEVALUE,ModelReference,,ModelReference,ModelReference
IfcPropertySingleValue,#36941,IFCPROPERTYSINGLEVALUE,NominalHeight,,NominalHeight,NominalHeight
IfcPropertySingleValue,#36942,IFCPROPERTYSINGLEVALUE,NominalLength,,NominalLength,NominalLength
IfcPropertySingleValue,#36943,IFCPROPERTYSINGLEVALUE,NominalWidth,,NominalWidth,NominalWidth
IfcPropertySingleValue,#36944,IFCPROPERTYSINGLEVALUE,ProductionYear,,ProductionYear,ProductionYear
IfcPropertySingleValue,#36945,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Reference
IfcPropertySingleValue,#36946,IFCPROPERTYSINGLEVALUE,Shape,,Shape,Shape
IfcPropertySingleValue,#36947,IFCPROPERTYSINGLEVALUE,Size,,Size,Size
IfcPropertySingleValue,#36948,IFCPROPERTYSINGLEVALUE,SustainabilityPerformance,,SustainabilityPerformance,SustainabilityPerformance
IfcPropertySingleValue,#36949,IFCPROPERTYSINGLEVALUE,WarrantyDescription,,WarrantyDescription,WarrantyDescription
IfcPropertySingleValue,#36950,IFCPROPERTYSINGLEVALUE,WarrantyDurationLabor,,WarrantyDurationLabor,WarrantyDurationLabor
IfcPropertySingleValue,#36951,IFCPROPERTYSINGLEVALUE,WarrantyDurationParts,,WarrantyDurationParts,WarrantyDurationParts
IfcPropertySingleValue,#36952,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorLabor,,WarrantyGuarantorLabor,WarrantyGuarantorLabor
IfcPropertySingleValue,#36953,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorParts,,WarrantyGuarantorParts,WarrantyGuarantorParts
IfcPropertySingleValue,#36954,IFCPROPERTYSINGLEVALUE,ExpectedLife,,ExpectedLife,ExpectedLife
IfcPropertySingleValue,#36955,IFCPROPERTYSINGLEVALUE,ReplacementCost,,ReplacementCost,ReplacementCost
IfcPropertySingleValue,#36956,IFCPROPERTYSINGLEVALUE,AssetAccountingType,,AssetAccountingType,FIXED
IfcPropertySingleValue,#36957,IFCPROPERTYSINGLEVALUE,ModelLabel,,ModelLabel,ModelLabel
IfcPropertySingleValue,#36958,IFCPROPERTYSINGLEVALUE,OmniClass Number,,OmniClass Number,23.25.30.11.14.14
IfcPropertySingleValue,#36959,IFCPROPERTYSINGLEVALUE,OmniClass Title,,OmniClass Title,Beams
IfcPropertySingleValue,#37066,IFCPROPERTYSINGLEVALUE,Reference,,Reference,M_W-Wide Flange:W410X60
IfcPropertySingleValue,#37067,IFCPROPERTYSINGLEVALUE,Span,4.121279928630352,Span,
IfcPropertySingleValue,#37068,IFCPROPERTYSINGLEVALUE,Slope,0.0,Slope,
IfcPropertySingleValue,#37071,IFCPROPERTYSINGLEVALUE,Start Extension Calculation,3.0,Start Extension Calculation,
IfcPropertySingleValue,#37072,IFCPROPERTYSINGLEVALUE,Start Extension,-0.0127,Start Extension,
IfcPropertySingleValue,#37073,IFCPROPERTYSINGLEVALUE,End Extension Calculation,3.0,End Extension Calculation,
IfcPropertySingleValue,#37074,IFCPROPERTYSINGLEVALUE,End Extension,-0.0127,End Extension,
IfcPropertySingleValue,#37075,IFCPROPERTYSINGLEVALUE,Beam Material,,Beam Material,Metal - Steel - 345 MPa
IfcPropertySingleValue,#37076,IFCPROPERTYSINGLEVALUE,Length,4.12127992863035,Length,
IfcPropertySingleValue,#37077,IFCPROPERTYSINGLEVALUE,Start Release,3,Start Release,
IfcPropertySingleValue,#37078,IFCPROPERTYSINGLEVALUE,End Release,1,End Release,
IfcPropertySingleValue,#37079,IFCPROPERTYSINGLEVALUE,Cut Length,4.121279928630351,Cut Length,
IfcPropertySingleValue,#37080,IFCPROPERTYSINGLEVALUE,Structural Usage,6,Structural Usage,
IfcPropertySingleValue,#37081,IFCPROPERTYSINGLEVALUE,Analyze As,1,Analyze As,
IfcPropertySingleValue,#37082,IFCPROPERTYSINGLEVALUE,Volume,0.03088314084758592,Volume,
IfcPropertySingleValue,#37083,IFCPROPERTYSINGLEVALUE,Reference Level,,Reference Level,Roof
IfcPropertySingleValue,#37084,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#37085,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#37086,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#37087,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#37088,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#37089,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#37090,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#37091,IFCPROPERTYSINGLEVALUE,Work Plane,,Work Plane,Level : Roof
IfcPropertySingleValue,#37092,IFCPROPERTYSINGLEVALUE,Horizontal Projection,,Horizontal Projection,Default
IfcPropertySingleValue,#37093,IFCPROPERTYSINGLEVALUE,Cross-Section Rotation,0.0,Cross-Section Rotation,
IfcPropertySingleValue,#37196,IFCPROPERTYSINGLEVALUE,Reference,,Reference,M_W-Wide Flange:W410X60
IfcPropertySingleValue,#37197,IFCPROPERTYSINGLEVALUE,Span,4.100000000000001,Span,
IfcPropertySingleValue,#37198,IFCPROPERTYSINGLEVALUE,Slope,0.0,Slope,
IfcPropertySingleValue,#37201,IFCPROPERTYSINGLEVALUE,Start Extension Calculation,3.0,Start Extension Calculation,
IfcPropertySingleValue,#37202,IFCPROPERTYSINGLEVALUE,Start Extension,-0.0127,Start Extension,
IfcPropertySingleValue,#37203,IFCPROPERTYSINGLEVALUE,End Extension Calculation,3.0,End Extension Calculation,
IfcPropertySingleValue,#37204,IFCPROPERTYSINGLEVALUE,End Extension,-0.0127,End Extension,
IfcPropertySingleValue,#37205,IFCPROPERTYSINGLEVALUE,Beam Material,,Beam Material,Metal - Steel - 345 MPa
IfcPropertySingleValue,#37206,IFCPROPERTYSINGLEVALUE,Length,4.100000000000001,Length,
IfcPropertySingleValue,#37207,IFCPROPERTYSINGLEVALUE,Start Release,3,Start Release,
IfcPropertySingleValue,#37208,IFCPROPERTYSINGLEVALUE,End Release,1,End Release,
IfcPropertySingleValue,#37209,IFCPROPERTYSINGLEVALUE,Cut Length,4.100000000000001,Cut Length,
